Time_ms,Green_lp,Red_lp,IR_lp,Off_lp,,,
10465.149,1971.001898,3198.966301,2955.149834,1650.27972,,,
10473.236,1971.238849,3199.170155,2955.534285,1650.600168,,,
10481.292,1971.499086,3199.374956,2955.884026,1650.922806,,,
10489.379,1971.781198,3199.589561,2956.201173,1651.243356,,,
10497.466,1972.078113,3199.822207,2956.484212,1651.551687,,,
10505.186,1972.367335,3200.065096,2956.727766,1651.829315,,,
10513.273,1972.668055,3200.351097,2956.952969,1652.091591,,,
10521.36,1972.957605,3200.669891,2957.153732,1652.320811,,,
10529.447,1973.227636,3201.02434,2957.332006,1652.510333,,,
10537.167,1973.457993,3201.397805,2957.483122,1652.646782,,,
10545.254,1973.668354,3201.819189,2957.626741,1652.745514,,,
10553.341,1973.837806,3202.270407,2957.757266,1652.790735,,,
10561.428,1973.968683,3202.740765,2957.880547,1652.78851,,,
10569.148,1974.057385,3203.200251,2957.99556,1652.743229,,,
10577.235,1974.114444,3203.682156,2958.11905,1652.653644,,,
10585.291,1974.143451,3204.153299,2958.250348,1652.531145,,,
10593.378,1974.150006,3204.605217,2958.398698,1652.379114,,,
10601.465,1974.146674,3205.029332,2958.568951,1652.21021,,,
10609.185,1974.143921,3205.402314,2958.757998,1652.041268,,,
10617.272,1974.154511,3205.75426,2958.991729,1651.866442,,,
10625.359,1974.18882,3206.069793,2959.263638,1651.702385,,,
10633.446,1974.262482,3206.347588,2959.583179,1651.560029,,,
10641.166,1974.3759,3206.586751,2959.931192,1651.449592,,,
10649.253,1974.549216,3206.817273,2960.343374,1651.366815,,,
10657.34,1974.787231,3207.038632,2960.805307,1651.323178,,,
10665.427,1975.087758,3207.262877,2961.310253,1651.316855,,,
10673.147,1975.441272,3207.492173,2961.832971,1651.349523,,,
10681.234,1975.872246,3207.757562,2962.41249,1651.417456,,,
10689.29,1976.360898,3208.056676,2963.015865,1651.516281,,,
10697.377,1976.904388,3208.399262,2963.63763,1651.64071,,,
10705.464,1977.48613,3208.781509,2964.263268,1651.780827,,,
10713.184,1978.068539,3209.184415,2964.851683,1651.922475,,,
10721.271,1978.689344,3209.633762,2965.445676,1652.069625,,,
10729.358,1979.306024,3210.09903,2966.001859,1652.207593,,,
10737.445,1979.898584,3210.560104,2966.500276,1652.327343,,,
10745.165,1980.429156,3210.977934,2966.914043,1652.421182,,,
10753.252,1980.922875,3211.360862,2967.253313,1652.489339,,,
10761.339,1981.343217,3211.666624,2967.490248,1652.527315,,,
10769.426,1981.67324,3211.867109,2967.606293,1652.533229,,,
10777.146,1981.884507,3211.926848,2967.58155,1652.508113,,,
10785.233,1981.999012,3211.84593,2967.417522,1652.455543,,,
10793.289,1981.97829,3211.575933,2967.080215,1652.376974,,,
10801.376,1981.830327,3211.120252,2966.577112,1652.280134,,,
10809.463,1981.549056,3210.467664,2965.900811,1652.170512,,,
10817.183,1981.148125,3209.647998,2965.082309,1652.05976,,,
10825.27,1980.608216,3208.612903,2964.06791,1651.94337,,,
10833.357,1979.934218,3207.385945,2962.878159,1651.831999,,,
10841.444,1979.148855,3206.008453,2961.543951,1651.728893,,,
10849.164,1978.302728,3204.573645,2960.147284,1651.639932,,,
10857.251,1977.325809,3202.975055,2958.57279,1651.556906,,,
10865.338,1976.279001,3201.321381,2956.917605,1651.481315,,,
10873.425,1975.172761,3199.649165,2955.202837,1651.409587,,,
10881.512,1974.032173,3198.002263,2953.466267,1651.335426,,,
10889.232,1972.927794,3196.487791,2951.815816,1651.25658,,,
10897.288,1971.77979,3195.009947,2950.136974,1651.157931,,,
10905.375,1970.649919,3193.651566,2948.522088,1651.037505,,,
10913.462,1969.566748,3192.463616,2947.020597,1650.886735,,,
10921.182,1968.589916,3191.493504,2945.710714,1650.713197,,,
10929.269,1967.643837,3190.666503,2944.494929,1650.497599,,,
10937.356,1966.796065,3190.047126,2943.468142,1650.246494,,,
10945.443,1966.04937,3189.615795,2942.628237,1649.965698,,,
10953.163,1965.452115,3189.393264,2942.032682,1649.671746,,,
10961.25,1964.941545,3189.324231,2941.607164,1649.346768,,,
10969.337,1964.555254,3189.410054,2941.389294,1649.012375,,,
10977.424,1964.297631,3189.629708,2941.378396,1648.680014,,,
10985.511,1964.152451,3189.944365,2941.541473,1648.360055,,,
10993.231,1964.12365,3190.31433,2941.859408,1648.078724,,,
11001.287,1964.186909,3190.736154,2942.320996,1647.818417,,,
11009.374,1964.336414,3191.169662,2942.895642,1647.600783,,,
11017.461,1964.558989,3191.58236,2943.553488,1647.437372,,,
11025.181,1964.817938,3191.938272,2944.22427,1647.330525,,,
11033.268,1965.126774,3192.242375,2944.945317,1647.280816,,,
11041.355,1965.451432,3192.467976,2945.652186,1647.286529,,,
11049.442,1965.776252,3192.602654,2946.318427,1647.3457,,,
11057.529,1966.082897,3192.634457,2946.913514,1647.454067,,,
11065.249,1966.348378,3192.579332,2947.405335,1647.59054,,,
11073.336,1966.580535,3192.422496,2947.811364,1647.762002,,,
11081.423,1966.76099,3192.183725,2948.106839,1647.947268,,,
11089.51,1966.88291,3191.872693,2948.2853,1648.135216,,,
11097.23,1966.937367,3191.518991,2948.339235,1648.304911,,,
11105.286,1966.937632,3191.112747,2948.294298,1648.463775,,,
11113.373,1966.874936,3190.680482,2948.141832,1648.592586,,,
11121.46,1966.762181,3190.24524,2947.908612,1648.687501,,,
11129.18,1966.614822,3189.842442,2947.625603,1648.743216,,,
11137.267,1966.42917,3189.452567,2947.286379,1648.763433,,,
11145.354,1966.226326,3189.106487,2946.928793,1648.751073,,,
11153.441,1966.019409,3188.823809,2946.576615,1648.708714,,,
11161.528,1965.82361,3188.609508,2946.253451,1648.647979,,,
11169.248,1965.658924,3188.475468,2945.990412,1648.581586,,,
11177.335,1965.524576,3188.417338,2945.784834,1648.515066,,,
11185.422,1965.435659,3188.436061,2945.657439,1648.462206,,,
11193.509,1965.407066,3188.538256,2945.628471,1648.436731,,,
11201.229,1965.437183,3188.702172,2945.689816,1648.445127,,,
11209.285,1965.532863,3188.937274,2945.848899,1648.49561,,,
11217.372,1965.698319,3189.232046,2946.105563,1648.596272,,,
11225.459,1965.924797,3189.571064,2946.442407,1648.743962,,,
11233.546,1966.213803,3189.948375,2946.855427,1648.94217,,,
11241.266,1966.53582,3190.331764,2947.300473,1649.169688,,,
11249.353,1966.912986,3190.749672,2947.80531,1649.441234,,,
11257.44,1967.319677,3191.1763,2948.332304,1649.736639,,,
11265.527,1967.740406,3191.604917,2948.863343,1650.041977,,,
11273.247,1968.142511,3192.011808,2949.359204,1650.330855,,,
11281.334,1968.549591,3192.433513,2949.855077,1650.618148,,,
11289.421,1968.928656,3192.850126,2950.317143,1650.878605,,,
11297.508,1969.263013,3193.262993,2950.736247,1651.099742,,,
11305.228,1969.535269,3193.656583,2951.098533,1651.272386,,,
11313.284,1969.752504,3194.071131,2951.431941,1651.401938,,,
11321.371,1969.902398,3194.495826,2951.730135,1651.485079,,,
11329.458,1969.978576,3194.934106,2951.997179,1651.522265,,,
11337.545,1969.975655,3195.39228,2952.240997,1651.516427,,,
11345.265,1969.909967,3195.849402,2952.462862,1651.48157,,,
11353.352,1969.771738,3196.35479,2952.692606,1651.418998,,,
11361.439,1969.579789,3196.885221,2952.929383,1651.342405,,,
11369.526,1969.345033,3197.439819,2953.180524,1651.260463,,,
11377.246,1969.094041,3197.989812,2953.440847,1651.186254,,,
11385.333,1968.821827,3198.579853,2953.735612,1651.119009,,,
11393.42,1968.558664,3199.178057,2954.057163,1651.070213,,,
11401.507,1968.323709,3199.77411,2954.401391,1651.041981,,,
11409.227,1968.14218,3200.332258,2954.748181,1651.035687,,,
11417.283,1968.018275,3200.891211,2955.124108,1651.051016,,,
11425.37,1967.968757,3201.420531,2955.508412,1651.084387,,,
11433.457,1968.01676,3201.90288,2955.892727,1651.133601,,,
11441.544,1968.162413,3202.332826,2956.269855,1651.192057,,,
11449.264,1968.396486,3202.687706,2956.61807,1651.251996,,,
11457.351,1968.746011,3202.992297,2956.965144,1651.313917,,,
11465.438,1969.18652,3203.232482,2957.293864,1651.371047,,,
11473.525,1969.717149,3203.401249,2957.602397,1651.419386,,,
11481.245,1970.28629,3203.504927,2957.882538,1651.456273,,,
11489.332,1970.932309,3203.558714,2958.165736,1651.484652,,,
11497.419,1971.60824,3203.56515,2958.446782,1651.502954,,,
11505.506,1972.289984,3203.541095,2958.735294,1651.51385,,,
11513.226,1972.924221,3203.501739,2959.02987,1651.51897,,,
11521.313,1973.551302,3203.462041,2959.368791,1651.522021,,,
11529.4,1974.121428,3203.440548,2959.750699,1651.525092,,,
11537.487,1974.613783,3203.457985,2960.190365,1651.530718,,,
11545.574,1975.025358,3203.525561,2960.690734,1651.540221,,,
11553.294,1975.328132,3203.655087,2961.237694,1651.554355,,,
11561.381,1975.557728,3203.862571,2961.879968,1651.574532,,,
11569.468,1975.700465,3204.148733,2962.592712,1651.600392,,,
11577.555,1975.761059,3204.517695,2963.373407,1651.632282,,,
11585.275,1975.762292,3204.932624,2964.16529,1651.667764,,,
11593.362,1975.71216,3205.430079,2965.034332,1651.711427,,,
11601.449,1975.633105,3205.967003,2965.918588,1651.761896,,,
11609.536,1975.541503,3206.523351,2966.795723,1651.820412,,,
11617.256,1975.459527,3207.046726,2967.596853,1651.885989,,,
11625.343,1975.392017,3207.562578,2968.376084,1651.965061,,,
11633.43,1975.358197,3208.009455,2969.052387,1652.057639,,,
11641.517,1975.362476,3208.363656,2969.603069,1652.16311,,,
11649.237,1975.404483,3208.591444,2969.985257,1652.275515,,,
11657.324,1975.48739,3208.683092,2970.19894,1652.404084,,,
11665.411,1975.599157,3208.621202,2970.219328,1652.539283,,,
11673.498,1975.729878,3208.372869,2970.00512,1652.675992,,,
11681.585,1975.860921,3207.945508,2969.564204,1652.806486,,,
11689.305,1975.97009,3207.369386,2968.928215,1652.917875,,,
11697.392,1976.044487,3206.583797,2968.025454,1653.009487,,,
11705.479,1976.062721,3205.640634,2966.914249,1653.068735,,,
11713.566,1975.997319,3204.53957,2965.589389,1653.081671,,,
11721.286,1975.846245,3203.372893,2964.163676,1653.046014,,,
11729.373,1975.58162,3202.050676,2962.526188,1652.951819,,,
11737.46,1975.191865,3200.650664,2960.770712,1652.791702,,,
11745.547,1974.684964,3199.207363,2958.94333,1652.57085,,,
11753.267,1974.080031,3197.813003,2957.161848,1652.298621,,,
11761.354,1973.336849,3196.364744,2955.298775,1651.959731,,,
11769.441,1972.490297,3194.954045,2953.473398,1651.57233,,,
11777.528,1971.552429,3193.610647,2951.727164,1651.145497,,,
11785.615,1970.551427,3192.347812,2950.081137,1650.695158,,,
11793.335,1969.55264,3191.242782,2948.638625,1650.254354,,,
11801.422,1968.489489,3190.195858,2947.272144,1649.796519,,,
11809.509,1967.432555,3189.271292,2946.067382,1649.355831,,,
11817.596,1966.411415,3188.483163,2945.044509,1648.948824,,,
11825.316,1965.486987,3187.843508,2944.219129,1648.598309,,,
11833.403,1964.602843,3187.305741,2943.532588,1648.287635,,,
11841.49,1963.816871,3186.883463,2943.00211,1648.037465,,,
11849.577,1963.144697,3186.568971,2942.617801,1647.853355,,,
11857.297,1962.631211,3186.366016,2942.383465,1647.747642,,,
11865.384,1962.218103,3186.231506,2942.245,1647.701483,,,
11873.471,1961.95415,3186.174438,2942.21347,1647.728218,,,
11881.558,1961.825791,3186.175118,2942.262637,1647.816768,,,
11889.278,1961.826018,3186.219897,2942.37221,1647.953375,,,
11897.365,1961.952729,3186.304347,2942.541863,1648.144807,,,
11905.452,1962.184296,3186.414769,2942.751391,1648.37122,,,
11913.539,1962.515513,3186.545327,2942.995064,1648.624238,,,
11921.626,1962.91898,3186.68688,2943.262327,1648.888997,,,
11929.346,1963.353546,3186.826623,2943.534409,1649.142272,,,
11937.433,1963.840502,3186.971325,2943.833587,1649.395629,,,
11945.52,1964.335848,3187.10846,2944.14244,1649.628305,,,
11953.607,1964.817359,3187.229943,2944.458677,1649.828851,,,
11961.327,1965.245311,3187.325281,2944.76391,1649.986348,,,
11969.414,1965.643916,3187.396542,2945.084053,1650.112322,,,
11977.501,1965.971852,3187.428172,2945.400189,1650.195058,,,
11985.588,1966.22547,3187.417205,2945.708343,1650.240866,,,
11993.308,1966.383586,3187.356425,2945.989162,1650.250969,,,
12001.395,1966.466032,3187.239852,2946.264876,1650.236361,,,
12009.482,1966.46469,3187.066693,2946.516226,1650.203919,,,
12017.569,1966.382051,3186.834334,2946.735293,1650.163782,,,
12025.289,1966.245772,3186.567475,2946.913537,1650.127807,,,
12033.376,1966.049268,3186.241859,2947.058598,1650.103058,,,
12041.463,1965.821072,3185.885399,2947.162271,1650.098681,,,
12049.55,1965.578044,3185.510725,2947.222702,1650.120661,,,
12057.637,1965.340588,3185.134951,2947.236733,1650.175375,,,
12065.357,1965.133843,3184.790356,2947.213751,1650.255395,,,
12073.444,1964.957551,3184.464722,2947.14996,1650.370872,,,
12081.531,1964.831775,3184.189368,2947.054936,1650.511501,,,
12089.618,1964.76456,3183.977964,2946.935142,1650.671569,,,
12097.338,1964.764785,3183.854073,2946.804408,1650.835911,,,
12105.425,1964.823863,3183.803175,2946.66093,1651.010715,,,
12113.512,1964.946857,3183.848633,2946.520282,1651.179173,,,
12121.599,1965.12029,3183.983114,2946.392863,1651.332776,,,
12129.319,1965.32349,3184.191217,2946.291926,1651.459114,,,
12137.406,1965.564308,3184.490207,2946.219186,1651.562163,,,
12145.493,1965.817711,3184.853842,2946.184281,1651.634194,,,
12153.58,1966.069955,3185.275441,2946.198473,1651.669112,,,
12161.3,1966.296983,3185.713816,2946.258985,1651.669944,,,
12169.387,1966.50993,3186.197246,2946.374567,1651.637606,,,
12177.474,1966.686119,3186.690363,2946.547466,1651.572407,,,
12185.561,1966.823597,3187.179223,2946.770949,1651.481259,,,
12193.648,1966.91549,3187.650665,2947.047153,1651.366413,,,
12201.368,1966.964225,3188.075955,2947.352129,1651.241266,,,
12209.455,1966.978085,3188.48895,2947.709217,1651.098956,,,
12217.542,1966.958707,3188.860935,2948.09952,1650.950607,,,
12225.629,1966.917939,3189.193712,2948.512402,1650.802047,,,
12233.349,1966.866986,3189.470443,2948.922413,1650.665151,,,
12241.436,1966.813235,3189.722128,2949.359793,1650.531599,,,
12249.523,1966.76942,3189.937196,2949.799008,1650.412539,,,
12257.61,1966.748231,3190.117444,2950.233481,1650.314006,,,
12265.33,1966.754353,3190.264792,2950.64031,1650.240111,,,
12273.417,1966.799807,3190.394457,2951.053411,1650.190267,,,
12281.504,1966.886132,3190.506194,2951.45235,1650.168285,,,
12289.591,1967.015211,3190.604057,2951.836471,1650.17533,,,
12297.311,1967.180796,3190.68767,2952.188747,1650.211245,,,
12305.398,1967.389752,3190.769323,2952.546048,1650.274015,,,
12313.485,1967.633589,3190.84684,2952.892287,1650.362505,,,
12321.572,1967.900895,3190.922429,2953.231508,1650.469417,,,
12329.659,1968.182766,3190.996927,2953.566711,1650.588912,,,
12337.379,1968.455704,3191.06701,2953.886023,1650.708165,,,
12345.466,1968.735489,3191.138896,2954.222655,1650.830718,,,
12353.553,1968.997603,3191.207791,2954.564585,1650.942426,,,
12361.64,1969.233789,3191.27242,2954.913856,1651.036541,,,
12369.36,1969.428987,3191.329052,2955.25568,1651.105054,,,
12377.447,1969.59381,3191.381815,2955.624861,1651.148263,,,
12385.534,1969.719821,3191.428675,2956.0054,1651.163249,,,
12393.621,1969.803058,3191.470514,2956.399649,1651.14701,,,
12401.341,1969.848544,3191.509112,2956.788832,1651.10661,,,
12409.428,1969.866064,3191.552587,2957.210795,1651.041938,,,
12417.515,1969.860457,3191.60694,2957.6493,1650.959194,,,
12425.602,1969.844312,3191.679196,2958.103522,1650.86635,,,
12433.689,1969.829426,3191.781568,2958.575888,1650.769405,,,
12441.409,1969.829094,3191.916168,2959.043235,1650.679479,,,
12449.496,1969.85481,3192.105042,2959.549889,1650.59293,,,
12457.583,1969.922763,3192.357735,2960.074696,1650.519591,,,
12465.67,1970.038565,3192.675551,2960.614327,1650.460825,,,
12473.39,1970.206374,3193.051791,2961.142216,1650.421175,,,
12481.477,1970.443259,3193.519411,2961.7035,1650.395835,,,
12489.564,1970.744301,3194.060684,2962.268057,1650.386217,,,
12497.651,1971.112676,3194.674479,2962.827627,1650.3917,,,
12505.371,1971.514923,3195.310427,2963.349728,1650.407545,,,
12513.458,1971.987776,3196.020212,2963.870759,1650.434645,,,
12521.545,1972.496211,3196.749636,2964.354593,1650.469509,,,
12529.632,1973.026776,3197.476574,2964.788632,1650.510645,,,
12537.352,1973.538181,3198.139175,2965.136569,1650.555035,,,
12545.439,1974.062061,3198.778255,2965.426769,1650.605472,,,
12553.526,1974.552686,3199.322126,2965.615038,1650.659928,,,
12561.613,1974.99315,3199.74716,2965.694046,1650.71769,,,
12569.7,1975.368191,3200.030011,2965.653194,1650.778358,,,
12577.42,1975.64193,3200.127847,2965.478357,1650.838686,,,
12585.507,1975.840022,3200.056555,2965.163593,1650.903341,,,
12593.594,1975.924786,3199.770312,2964.689944,1650.968565,,,
12601.681,1975.896169,3199.275917,2964.06436,1651.0329,,,
12609.401,1975.761282,3198.612,2963.327084,1651.092225,,,
12617.488,1975.498006,3197.706455,2962.399791,1651.150348,,,
12625.575,1975.126138,3196.621268,2961.337161,1651.203473,,,
12633.662,1974.64105,3195.358359,2960.136107,1651.249889,,,
12641.382,1974.088223,3194.022364,2958.882547,1651.287642,,,
12649.469,1973.42622,3192.514064,2957.473771,1651.320143,,,
12657.556,1972.688521,3190.923753,2955.983118,1651.345193,,,
12665.643,1971.896903,3189.293426,2954.440775,1651.364193,,,
12673.363,1971.100164,3187.730235,2952.93866,1651.377012,,,
12681.45,1970.240995,3186.121108,2951.361827,1651.38641,,,
12689.537,1969.37013,3184.571017,2949.805037,1651.392708,,,
12697.624,1968.502532,3183.117949,2948.29827,1651.396791,,,
12705.711,1967.650127,3181.775771,2946.858894,1651.399593,,,
12713.431,1966.863119,3180.628323,2945.574999,1651.401364,,,
12721.518,1966.075354,3179.573159,2944.338002,1651.402496,,,
12729.605,1965.333056,3178.676134,2943.225427,1651.402868,,,
12737.692,1964.649111,3177.956048,2942.262897,1651.402323,,,
12745.412,1964.049621,3177.412561,2941.474889,1651.40106,,,
12753.499,1963.490939,3177.009155,2940.811639,1651.399107,,,
12761.586,1963.001564,3176.75085,2940.302869,1651.397194,,,
12769.673,1962.583399,3176.623672,2939.945921,1651.396236,,,
12777.393,1962.258642,3176.618772,2939.755653,1651.397763,,,
12785.48,1961.985721,3176.701848,2939.685194,1651.403068,,,
12793.567,1961.788467,3176.865222,2939.751247,1651.41442,,,
12801.654,1961.657449,3177.080248,2939.927808,1651.432969,,,
12809.374,1961.589022,3177.315046,2940.183076,1651.4582,,,
12817.461,1961.573813,3177.572069,2940.525955,1651.493417,,,
12825.548,1961.602939,3177.821612,2940.917153,1651.536064,,,
12833.635,1961.671827,3178.045232,2941.337029,1651.585097,,,
12841.722,1961.768016,3178.229588,2941.758345,1651.637054,,,
12849.442,1961.87678,3178.3602,2942.142071,1651.686064,,,
12857.529,1961.999941,3178.436338,2942.499048,1651.731708,,,
12865.616,1962.123406,3178.452032,2942.796385,1651.767396,,,
12873.703,1962.239158,3178.398366,2943.010648,1651.786814,,,
12881.423,1962.336478,3178.286124,2943.129752,1651.786517,,,
12889.51,1962.420105,3178.107537,2943.158868,1651.763365,,,
12897.597,1962.479196,3177.866599,2943.078884,1651.712267,,,
12905.684,1962.513902,3177.575861,2942.903083,1651.635333,,,
12913.404,1962.520595,3177.25448,2942.642979,1651.536092,,,
12921.491,1962.501477,3176.884314,2942.292,1651.409671,,,
12929.578,1962.456224,3176.489472,2941.875292,1651.26439,,,
12937.665,1962.384042,3176.080849,2941.40929,1651.105442,,,
12945.385,1962.294484,3175.689761,2940.942712,1650.948572,,,
12953.472,1962.177936,3175.29147,2940.451825,1650.786033,,,
12961.559,1962.042371,3174.916328,2939.983316,1650.633292,,,
12969.646,1961.890039,3174.574728,2939.557893,1650.497131,,,
12977.733,1961.722476,3174.281739,2939.203569,1650.386635,,,
12985.453,1961.552836,3174.049414,2938.939028,1650.306631,,,
12993.54,1961.367439,3173.869519,2938.764309,1650.256758,,,
13001.627,1961.179485,3173.754571,2938.696865,1650.240642,,,
13009.714,1960.99388,3173.705795,2938.74,1650.257453,,,
13017.434,1960.825781,3173.727616,2938.895928,1650.305039,,,
13025.521,1960.664377,3173.810243,2939.159,1650.379626,,,
13033.608,1960.527876,3173.957304,2939.527689,1650.476862,,,
13041.695,1960.423202,3174.158145,2939.980978,1650.587937,,,
13049.415,1960.359273,3174.393233,2940.477498,1650.700242,,,
13057.502,1960.341185,3174.680402,2941.04982,1650.816466,,,
13065.589,1960.373753,3174.997955,2941.651501,1650.924214,,,
13073.676,1960.467244,3175.341902,2942.265224,1651.015227,,,
13081.396,1960.612432,3175.687788,2942.843945,1651.081562,,,
13089.483,1960.822878,3176.064461,2943.42849,1651.125395,,,
13097.57,1961.094816,3176.453697,2943.974926,1651.137298,,,
13105.657,1961.417191,3176.852816,2944.478499,1651.11884,,,
13113.744,1961.787441,3177.262443,2944.929604,1651.066734,,,
13121.464,1962.174041,3177.663121,2945.312717,1650.988481,,,
13129.551,1962.603229,3178.093212,2945.667696,1650.87971,,,
13137.638,1963.045769,3178.534989,2945.978093,1650.745833,,,
13145.725,1963.488169,3178.986537,2946.25732,1650.594717,,,
13153.445,1963.898569,3179.425857,2946.502221,1650.43878,,,
13161.532,1964.305042,3179.890847,2946.749658,1650.271113,,,
13169.619,1964.678477,3180.356392,2946.998967,1650.105842,,,
13177.706,1965.006344,3180.815681,2947.263406,1649.951678,,,
13185.426,1965.276783,3181.243007,2947.536686,1649.819604,,,
13193.513,1965.505555,3181.669821,2947.855403,1649.705422,,,
13201.6,1965.681889,3182.069492,2948.209257,1649.618804,,,
13209.687,1965.807644,3182.436354,2948.59892,1649.562107,,,
13217.774,1965.88221,3182.761128,2949.025314,1649.539315,,,
13225.494,1965.917037,3183.033937,2949.457273,1649.543989,,,
13233.581,1965.918264,3183.274232,2949.930643,1649.576812,,,
13241.668,1965.895355,3183.472223,2950.412514,1649.630763,,,
13249.755,1965.857533,3183.631614,2950.891572,1649.699438,,,
13257.475,1965.816267,3183.749099,2951.332277,1649.772348,,,
13265.562,1965.776835,3183.847228,2951.767615,1649.848222,,,
13273.649,1965.750208,3183.925091,2952.161531,1649.915827,,,
13281.736,1965.742964,3183.993658,2952.507428,1649.968466,,,
13289.456,1965.758172,3184.058674,2952.789241,1650.000364,,,
13297.543,1965.803103,3184.136516,2953.027362,1650.008383,,,
13305.63,1965.87597,3184.231534,2953.215592,1649.990924,,,
13313.717,1965.9794,3184.353543,2953.355435,1649.944522,,,
13321.437,1966.10327,3184.499973,2953.45618,1649.875389,,,
13329.524,1966.256052,3184.688316,2953.539838,1649.779161,,,
13337.611,1966.429417,3184.918086,2953.616908,1649.660129,,,
13345.698,1966.616247,3185.185167,2953.704561,1649.52458,,,
13353.785,1966.812091,3185.49114,2953.821748,1649.375759,,,
13361.505,1967.001446,3185.81375,2953.976152,1649.226993,,,
13369.592,1967.197306,3186.177199,2954.193908,1649.06927,,,
13377.679,1967.384562,3186.559872,2954.486347,1648.91598,,,
13385.766,1967.559687,3186.949977,2954.851218,1648.772442,,,
13393.486,1967.710624,3187.319188,2955.274663,1648.651196,,,
13401.573,1967.849264,3187.690047,2955.787323,1648.545966,,,
13409.66,1967.965855,3188.032877,2956.359193,1648.467979,,,
13417.747,1968.055888,3188.329385,2956.97558,1648.426054,,,
13425.467,1968.118845,3188.562892,2957.57959,1648.419492,,,
13433.554,1968.156339,3188.735322,2958.201507,1648.456052,,,
13441.641,1968.166068,3188.826649,2958.77883,1648.536,,,
13449.728,1968.147988,3188.828315,2959.280175,1648.658943,,,
13457.448,1968.101433,3188.727127,2959.641436,1648.818987,,,
13465.535,1968.025738,3188.521561,2959.881599,1649.02146,,,
13473.622,1967.918374,3188.196138,2959.929305,1649.257325,,,
13481.709,1967.780431,3187.755949,2959.767873,1649.514942,,,
13489.796,1967.611639,3187.20438,2959.384509,1649.783787,,,
13497.516,1967.416376,3186.564248,2958.772697,1650.038777,,,
13505.603,1967.179085,3185.796506,2957.90763,1650.292045,,,
13513.69,1966.901401,3184.924998,2956.791453,1650.515764,,,
13521.777,1966.58206,3183.96578,2955.454561,1650.698018,,,
13529.497,1966.236446,3182.980232,2953.998919,1650.825205,,,
13537.584,1965.823638,3181.881787,2952.303659,1650.895615,,,
13545.671,1965.361401,3180.736668,2950.490465,1650.904086,,,
13553.758,1964.841913,3179.555839,2948.593003,1650.843109,,,
13561.478,1964.29336,3178.412371,2946.752557,1650.72579,,,
13569.565,1963.664429,3177.212328,2944.836681,1650.548015,,,
13577.652,1962.97673,3176.028202,2942.985099,1650.320122,,,
13585.739,1962.240292,3174.874069,2941.231129,1650.059644,,,
13593.459,1961.493213,3173.818474,2939.691986,1649.791195,,,
13601.546,1960.67644,3172.773892,2938.243483,1649.505961,,,
13609.633,1959.835848,3171.80428,2936.981149,1649.230338,,,
13617.72,1958.985733,3170.931243,2935.938615,1648.981032,,,
13625.807,1958.143273,3170.154452,2935.09711,1648.766326,,,
13633.527,1957.363935,3169.519381,2934.498069,1648.604966,,,
13641.614,1956.591675,3168.966002,2934.065239,1648.484789,,,
13649.701,1955.88063,3168.527103,2933.814101,1648.415059,,,
13657.788,1955.257592,3168.214062,2933.740932,1648.398761,,,
13665.508,1954.748215,3168.01457,2933.795505,1648.421974,,,
13673.595,1954.328765,3167.917089,2933.974489,1648.483961,,,
13681.682,1954.027786,3167.91707,2934.242066,1648.570998,,,
13689.769,1953.847,3168.003038,2934.572656,1648.671861,,,
13697.489,1953.799891,3168.162554,2934.927489,1648.769362,,,
13705.576,1953.85902,3168.38832,2935.313786,1648.861441,,,
13713.663,1954.032628,3168.669035,2935.696625,1648.930541,,,
13721.75,1954.29822,3168.988697,2936.058403,1648.967725,,,
13729.47,1954.619495,3169.319734,2936.373414,1648.967777,,,
13737.557,1955.009176,3169.684629,2936.658051,1648.921699,,,
13745.644,1955.424064,3170.057019,2936.89537,1648.831228,,,
13753.731,1955.84017,3170.42873,2937.077266,1648.6921,,,
13761.818,1956.230479,3170.791547,2937.20604,1648.509752,,,
13769.538,1956.560286,3171.124099,2937.282841,1648.301196,,,
13777.625,1956.834407,3171.44972,2937.314512,1648.051096,,,
13785.712,1957.028936,3171.749353,2937.307432,1647.781209,,,
13793.799,1957.125684,3172.01529,2937.265118,1647.500688,,,
13801.519,1957.126333,3172.23456,2937.20106,1647.234947,,,
13809.606,1957.035218,3172.425597,2937.117387,1646.9694,,,
13817.693,1956.84979,3172.569874,2937.024892,1646.731605,,,
13825.78,1956.593095,3172.67063,2936.932886,1646.529274,,,
13833.5,1956.291408,3172.721527,2936.853394,1646.381761,,,
13841.587,1955.94023,3172.730828,2936.786308,1646.280567,,,
13849.674,1955.574181,3172.69832,2936.741878,1646.238016,,,
13857.761,1955.218403,3172.625234,2936.729431,1646.263111,,,
13865.848,1954.893505,3172.522762,2936.750321,1646.347851,,,
13873.568,1954.633833,3172.402905,2936.808103,1646.48666,,,
13881.655,1954.43002,3172.265589,2936.909587,1646.684029,,,
13889.742,1954.305989,3172.126653,2937.053451,1646.92562,,,
13897.829,1954.28049,3171.999511,2937.245146,1647.204639,,,
13905.549,1954.33931,3171.898089,2937.466587,1647.491443,,,
13913.636,1954.497924,3171.826585,2937.742589,1647.804414,,,
13921.723,1954.743629,3171.798975,2938.058596,1648.11764,,,
13929.81,1955.065144,3171.821563,2938.410923,1648.421978,,,
13937.53,1955.437752,3171.902696,2938.78187,1648.694037,,,
13945.617,1955.872802,3172.044989,2939.198179,1648.956424,,,
