Column 1,Column 2,Column 3
-0.038479,149.088237,180.634311
-0.056467,149.167144,180.620299
0.022693,149.167144,180.606444
0.027294,149.088237,180.593144
-0.013809,149.009329,180.578834
-0.060455,149.088237,180.562962
-0.055517,149.088237,180.547009
-0.03347,149.009329,180.531492
-0.040066,149.088237,180.516178
-0.069477,149.088237,180.502115
-0.1159,149.009329,180.48945
-0.093608,149.009329,180.477019
-0.065699,149.009329,180.464537
-0.066456,149.009329,180.452409
-0.015818,148.930422,180.440312
0.108846,148.930422,180.427385
0.198734,148.930422,180.413608
0.2597,148.930422,180.399612
0.394647,0,0
0.557588,0,0
0.736986,0,0
0.955614,0,0
1.161916,0,0
1.32739,0,0
1.446491,0,0
1.410912,0,0
1.295521,0,0
1.083515,0,0
0.860946,0,0
0.662122,0,0
0.38987,0,0
0.158702,0,0
0.031263,0,0
-0.010001,0,0
-0.028256,0,0
-0.103541,0,0
-0.132835,0,0
-0.144879,0,0
-0.122612,0,0
-0.083305,0,0
-0.078423,0,0
-0.113533,0,0
-0.114238,0,0
-0.029287,0,0
0.009633,0,0
0.00271,0,0
0.030075,148.930422,180.385885
0.017354,149.009329,180.373411
0.004684,148.930422,180.362905
-0.013646,148.930422,180.353616
-0.009062,148.930422,180.344935
-0.033049,148.851514,180.336372
0.045847,148.930422,180.327552
0.050183,148.851514,180.31881
0.003107,148.772607,180.309168
0.019035,148.851514,180.297903
0.063449,148.851514,180.286365
0.010603,148.772607,180.274978
0.020785,148.772607,180.262829
0.059475,148.772607,180.24986
0.029481,148.772607,180.236668
0.045291,148.772607,180.223717
0.072455,148.772607,180.211358
0.093795,148.6937,180.199219
0.103624,148.772607,180.187014
0.050598,148.772607,180.175755
0.003497,148.772607,180.166192
0.059373,148.772607,180.158225
0.092177,148.6937,180.151115
0.079162,148.6937,180.143648
0.066197,0,0
0.076126,0,0
0.148824,0,0
0.158409,0,0
0.13369,0,0
0.057676,0,0
0.073337,0,0
0.06609,0,0
0.04174,0,0
0.086011,0,0
0.078706,0,0
0.09427,0,0
0.172581,0,0
0.147783,0,0
0.100243,0,0
0.081446,0,0
0.108407,0,0
0.140965,0,0
0.161966,0,0
0.171457,0,0
0.135225,0,0
0.14482,0,0
0.148663,0,0
0.123936,0,0
0.1507,148.6937,180.135525
0.114539,148.772607,180.12777
0.158467,148.772607,180.121774
0.242185,148.851514,180.118547
0.188508,148.851514,180.118777
0.192152,148.930422,180.122881
0.178646,148.930422,180.131058
0.188034,149.009329,180.143334
0.220221,149.088237,180.160217
0.212301,149.009329,180.181335
0.215831,149.088237,180.205037
0.202212,149.167144,180.23121
0.200066,149.167144,180.260308
0.232187,149.246052,180.291972
0.21278,149.246052,180.325845
0.159188,149.246052,180.360967
0.197177,149.246052,180.395947
0.29211,149.246052,180.429724
0.323837,149.167144,180.460906
0.36114,149.088237,180.487274
0.426837,149.167144,180.507896
0.412315,149.009329,180.522853
0.2608,149.009329,180.531152
0.229819,148.851514,180.531623
0.278905,148.930422,180.524232
0.316366,148.851514,180.510432
0.359379,0,0
0.3965,0,0
0.387783,0,0
0.401937,0,0
0.358925,0,0
0.333216,0,0
0.296186,0,0
0.322118,0,0
0.325098,0,0
0.345192,0,0
0.38233,0,0
0.390759,0,0
0.342046,0,0
0.3335,0,0
0.370667,0,0
0.327732,0,0
0.273548,0,0
0.276685,0,0
0.302647,0,0
0.317077,0,0
0.280051,0,0
0.260304,0,0
0.234923,0,0
0.192511,0,0
0.15027,0,0
0.125329,0,0
0.146171,148.772607,180.490922
0.132662,148.772607,180.465795
0.090654,148.6937,180.435919
0.094498,148.772607,180.402721
0.104034,148.6937,180.368018
0.033584,148.614792,180.332014
0.043365,148.535885,180.29367
0.024552,148.535885,180.252882
0.017235,148.535885,180.210882
0.015656,148.535885,180.169266
-0.02018,148.535885,180.129246
-0.050161,148.456977,180.091084
-0.040048,148.456977,180.054305
-0.109922,148.535885,180.019735
-0.128118,148.456977,179.988556
-0.037745,148.37807,179.959715
-0.027687,148.456977,179.932335
-0.051934,148.37807,179.906928
-0.070373,148.456977,179.883829
-0.060186,148.37807,179.863219
-0.107145,0,0
-0.119651,0,0
-0.114975,0,0
-0.098899,0,0
-0.077179,0,0
-0.015577,0,0
-0.017042,0,0
-0.115579,0,0
-0.139479,0,0
-0.117598,0,0
-0.11865,0,0
-0.131119,0,0
-0.109275,0,0
-0.161756,0,0
-0.162629,0,0
-0.100686,0,0
-0.09039,0,0
-0.125821,0,0
-0.121134,0,0
-0.099336,0,0
-0.140443,148.37807,179.844545
-0.072885,148.37807,179.82732
-0.028447,148.37807,179.811743
-0.098398,148.37807,179.797917
-0.08812,148.299162,179.785247
-0.100726,148.37807,179.773242
-0.147543,148.299162,179.762122
-0.177038,148.299162,179.75141
-0.137888,148.299162,179.74073
-0.110321,148.220255,179.72979
-0.122839,148.299162,179.718376
-0.146727,148.299162,179.707574
-0.170518,148.220255,179.697579
-0.182792,148.141347,179.686662
-0.217856,148.141347,179.67353
-0.224226,148.220255,179.659112
-0.162045,148.220255,179.645394
-0.134381,148.220255,179.633259
-0.101121,148.220255,179.622715
-0.125102,148.220255,179.61372
-0.137564,148.220255,179.606194
-0.172817,148.220255,179.600027
-0.196505,148.220255,179.595095
-0.180125,148.299162,179.59188
-0.180942,148.220255,179.590697
-0.227439,148.220255,179.590492
-0.222353,0,0
-0.143053,0,0
-0.132602,0,0
-0.162167,0,0
-0.203032,0,0
-0.232309,0,0
-0.227204,0,0
-0.244961,0,0
-0.262645,0,0
-0.291677,0,0
-0.229224,0,0
-0.201289,0,0
-0.230571,0,0
-0.259734,0,0
-0.254514,0,0
-0.215054,0,0
-0.198596,0,0
-0.199337,0,0
-0.234337,0,0
-0.246351,0,0
-0.252607,0,0
-0.275967,0,0
-0.247837,0,0
-0.248375,0,0
-0.26033,0,0
-0.232264,0,0
-0.244285,148.220255,179.590425
-0.250546,148.220255,179.590466
-0.23965,148.220255,179.590587
-0.285901,148.220255,179.590768
-0.314832,148.220255,179.590987
-0.29225,148.220255,179.591229
-0.304022,148.141347,179.590865
-0.327165,148.141347,179.588812
-0.315951,148.141347,179.584914
-0.299071,148.141347,179.579725
-0.339363,148.141347,179.573708
-0.322385,148.06244,179.566628
-0.328318,148.141347,179.558339
-0.317094,148.06244,179.549383
-0.300204,148.06244,179.539579
-0.311935,148.06244,179.528814
-0.335037,148.06244,179.517652
-0.329492,148.06244,179.506533
-0.318259,148.06244,179.495795
-0.318491,147.983532,179.485068
-0.370114,147.983532,179.473452
-0.398682,147.983532,179.460899
-0.364319,147.983532,179.448023
-0.392908,147.983532,179.435301
-0.392828,0,0
-0.352773,0,0
-0.324302,0,0
-0.313078,0,0
-0.347581,0,0
-0.376231,0,0
-0.376211,0,0
-0.37619,0,0
-0.416139,0,0
-0.375978,0,0
-0.347401,0,0
-0.416015,0,0
-0.438664,0,0
-0.484059,0,0
-0.466452,0,0
-0.403233,0,0
-0.391663,0,0
-0.425822,0,0
-0.419867,0,0
-0.442486,0,0
-0.453589,0,0
-0.441804,0,0
-0.430064,0,0
-0.40695,0,0
-0.406771,147.904625,179.422478
-0.429431,147.904625,179.408745
-0.412025,147.983532,179.394745
-0.43466,147.904625,179.381594
-0.434359,147.904625,179.368889
-0.456898,147.904625,179.356306
-0.490763,147.825718,179.343592
-0.473095,147.825718,179.329942
-0.461206,147.904625,179.316001
-0.420813,147.825718,179.302892
-0.414845,147.825718,179.290212
-0.403189,147.825718,179.27764
-0.402999,147.825718,179.265545
-0.465623,147.74681,179.253576
-0.459463,147.74681,179.240844
-0.464747,147.74681,179.227308
-0.464296,147.74681,179.213581
-0.475266,147.74681,179.200136
-0.491899,147.74681,179.187327
-0.49704,147.74681,179.175408
-0.54784,147.667903,179.163924
-0.598429,147.74681,179.152517
-0.603125,147.667903,179.141526
-0.573536,147.74681,179.131196
-0.532644,147.667903,179.121697
-0.571861,147.667903,179.112513
-0.576652,147.667903,179.103242
-0.552869,147.667903,179.094194
-0.569152,147.667903,179.085599
-0.619627,147.588995,179.077004
-0.595658,0,0
-0.640307,0,0
-0.656218,0,0
-0.620666,0,0
-0.64807,0,0
-0.612544,0,0
-0.600001,0,0
-0.684582,0,0
-0.660315,0,0
-0.658985,0,0
-0.71476,0,0
-0.684647,0,0
-0.717466,0,0
-0.693043,0,0
-0.617323,0,0
-0.661826,0,0
-0.694722,0,0
-0.716057,0,0
-0.685908,0,0
-0.667299,0,0
-0.665893,0,0
-0.69304,0,0
-0.71436,0,0
-0.718458,0,0
-0.728245,0,0
-0.80651,0,0
-0.804505,0,0
-0.773952,0,0
-0.749228,0,0
-0.747442,0,0
-0.762789,147.667903,179.06806
-0.755227,147.667903,179.059746
-0.759112,147.588995,179.052174
-0.751555,147.588995,179.044174
-0.766865,147.667903,179.036095
-0.810659,147.588995,179.028827
-0.837137,147.588995,179.021789
-0.852079,147.667903,179.015148
-0.832693,147.667903,179.010253
-0.80196,147.588995,179.006849
-0.857002,147.588995,179.003459
-0.848999,147.588995,178.999568
-0.835313,147.510088,178.994799
-0.890201,147.588995,178.988889
-0.853492,147.588995,178.982907
-0.719853,147.510088,178.977057
-0.626728,147.510088,178.970257
-0.488298,147.510088,178.962325
-0.327591,147.510088,178.953774
-0.258905,147.588995,178.945633
-0.156238,0,0
0.071635,0,0
0.287153,0,0
0.473232,0,0
0.57289,0,0
0.557927,0,0
0.400262,0,0
0.117611,0,0
-0.163884,0,0
-0.421385,0,0
-0.70067,0,0
-0.898861,0,0
-0.930636,0,0
-0.990825,0,0
-0.993657,0,0
-1.059284,0,0
-1.113213,0,0
-1.121231,0,0
-1.106366,0,0
-1.120106,0,0
-1.11094,147.510088,178.938678
-1.05041,147.510088,178.932232
-0.995831,147.510088,178.925761
-0.98715,147.510088,178.919472
-0.989919,147.510088,178.913521
-1.004089,147.510088,178.908013
-0.995353,147.510088,178.903018
-1.043748,147.43118,178.897955
-1.046255,147.510088,178.89238
-0.98022,147.43118,178.886589
-0.994392,147.43118,178.880196
-0.985658,147.43118,178.872924
-1.016925,147.352273,178.86459
-1.042345,147.43118,178.855085
-1.044812,147.43118,178.845599
-1.087234,147.43118,178.83704
-1.089501,147.43118,178.82946
-1.046069,147.352273,178.822248
-1.019937,147.43118,178.814929
-1.033877,147.352273,178.807755
-1.03062,147.43118,178.800917
-1.067342,147.43118,178.795168
-1.115326,147.352273,178.790432
-1.145974,147.352273,178.785387
-1.107963,147.352273,178.779645
-1.115783,147.352273,178.77355
-1.10643,147.352273,178.767374
-1.068556,147.352273,178.76133
-1.070802,147.43118,178.756192
-1.095871,147.43118,178.753145
-1.126539,0,0
-1.174204,0,0
-1.14743,0,0
-1.132178,0,0
-1.116979,0,0
-1.056151,0,0
-1.09264,0,0
-1.151812,0,0
-1.182182,0,0
-1.132473,0,0
-1.11151,0,0
-1.130597,0,0
-1.178148,0,0
-1.219785,0,0
-1.204139,0,0
-1.171416,0,0
-1.155949,0,0
-1.094853,0,0
-1.148206,0,0
-1.201331,0,0
-1.162863,0,0
-1.153096,0,0
-1.137649,0,0
-1.162229,0,0
-1.146726,0,0
-1.131278,0,0
-1.121594,0,0
-1.174754,0,0
-1.176295,0,0
-1.172109,0,0
-1.099407,147.43118,178.75241
-1.066967,147.510088,178.754087
-1.126016,147.510088,178.758794
-1.167682,147.667903,178.767524
-1.174907,147.667903,178.781533
-1.11928,147.74681,178.800997
-1.103843,147.825718,178.825884
-1.134143,147.825718,178.855995
-1.1586,147.904625,178.890402
-1.103002,147.904625,178.928258
-1.036203,147.904625,178.968187
-1.032482,147.983532,179.009073
-1.074451,147.904625,179.05003
-1.110529,147.904625,179.089143
-1.129319,147.904625,179.125004
-1.130891,147.904625,179.15725
-1.132448,147.825718,179.185104
-1.105438,147.825718,179.207486
-1.067109,147.825718,179.22436
-1.07461,147.667903,179.235252
-1.064942,147.74681,179.239372
-1.078145,147.667903,179.237556
-1.096995,0,0
-1.104339,0,0
-1.100222,0,0
-1.176058,0,0
-1.137367,0,0
-1.081695,0,0
-1.077634,0,0
-1.096422,0,0
-1.115124,0,0
-1.145161,0,0
-1.197906,0,0
-1.187612,0,0
-1.154509,0,0
-1.161504,0,0
-1.174171,0,0
-1.198196,0,0
-1.204983,0,0
-1.20031,0,0
-1.235619,0,0
-1.276484,0,0
-1.300039,0,0
-1.317776,0,0
-1.358271,147.588995,179.230018
-1.347195,147.588995,179.21648
-1.330443,147.588995,179.198152
-1.33659,147.510088,179.176113
-1.325569,147.43118,179.150068
-1.383106,147.43118,179.119918
-1.371871,147.352273,179.086333
-1.389222,147.352273,179.049933
-1.469304,147.43118,179.012515
-1.463391,147.352273,178.976105
-1.457489,147.352273,178.940989
-1.480151,147.43118,178.907963
-1.525548,147.273365,178.87757
-1.507932,147.352273,178.848912
-1.518928,147.273365,178.821861
-1.518445,147.273365,178.796271
-1.500819,147.273365,178.771983
-1.551777,147.194458,178.748835
-1.619643,147.273365,178.726668
-1.555881,147.194458,178.705945
-1.532338,147.273365,178.686976
-1.583112,147.194458,178.669945
-1.633665,147.194458,178.654314
-1.56979,147.194458,178.639627
-1.563267,0,0
-1.579597,0,0
-1.550165,0,0
-1.623625,0,0
-1.645377,0,0
-1.587082,0,0
-1.608955,0,0
-1.550781,0,0
-1.567065,0,0
-1.606111,0,0
-1.61072,0,0
-1.638137,0,0
-1.596904,0,0
-1.595798,0,0
-1.623234,0,0
-1.59915,0,0
-1.592282,0,0
-1.6254,0,0
-1.635527,0,0
-1.634177,0,0
-1.638528,0,0
-1.68853,0,0
-1.635526,0,0
-1.565593,0,0
-1.593009,147.194458,178.626123
-1.637428,147.194458,178.613947
-1.607417,147.194458,178.603169
-1.577515,147.194458,178.5938
-1.576272,147.194458,178.585802
-1.620703,147.194458,178.579105
-1.596414,147.11555,178.572998
-1.532237,147.11555,178.566298
-1.565385,147.11555,178.558738
-1.598382,147.11555,178.550755
-1.556997,147.11555,178.542697
-1.510056,147.11555,178.534834
-1.58892,147.11555,178.527367
-1.633185,147.11555,178.520437
-1.580179,147.11555,178.514134
-1.533086,147.11555,178.508509
-1.554695,147.11555,178.50358
-1.501968,147.11555,178.499337
-1.512256,147.11555,178.495753
-1.55104,147.11555,178.492786
-1.57252,147.194458,178.491001
-1.582476,147.11555,178.490795
-1.580957,147.194458,178.491804
-1.58514,147.11555,178.493713
-1.589291,0,0
-1.58199,0,0
-1.551863,0,0
-1.573237,0,0
-1.565958,0,0
-1.604377,0,0
-1.631203,0,0
-1.635063,0,0
-1.587499,0,0
-1.517274,0,0
-1.532977,0,0
-1.577153,0,0
-1.592582,0,0
-1.590801,0,0
-1.594724,0,0
-1.558643,0,0
-1.534116,0,0
-1.532516,0,0
-1.55946,0,0
-1.574858,0,0
-1.550206,0,0
-1.571323,0,0
-1.586629,0,0
-1.579015,0,0
-1.565707,147.11555,178.495635
-1.523888,147.194458,178.497505
-1.510777,147.11555,178.499896
-1.543387,147.11555,178.501993
-1.570139,147.194458,178.503799
-1.528243,147.11555,178.505943
-1.555027,147.11555,178.507662
-1.536005,147.11555,178.508384
-1.511335,147.11555,178.508321
-1.486752,147.11555,178.507657
-1.479386,147.036643,178.505937
-1.477746,147.11555,178.502845
-1.458968,147.036643,178.498799
-1.474514,147.036643,178.493531
-1.552796,147.036643,178.486876
-1.539377,147.036643,178.479365
-1.537419,147.036643,178.471434
-1.524034,147.036643,178.463429
-1.482137,146.957736,178.455002
-1.463238,147.036643,178.445897
-1.530057,146.957736,178.436557
-1.516644,146.957736,178.426714
-1.514691,0,0
-1.524151,0,0
-1.476455,0,0
-1.497464,0,0
-1.455559,0,0
-1.436652,0,0
-1.412098,0,0
-1.473285,0,0
-1.499945,0,0
-1.429406,0,0
-1.399114,0,0
-1.437456,0,0
-1.458495,0,0
-1.41662,0,0
-1.374903,0,0
-1.361894,0,0
-1.366056,0,0
-1.393028,0,0
-1.425586,0,0
-1.412313,0,0
-1.37053,0,0
-1.351744,0,0
-1.333022,147.036643,178.416792
-1.337205,146.957736,178.407737
-1.341356,147.036643,178.39963
-1.356898,146.957736,178.392503
-1.360941,146.957736,178.385731
-1.353533,146.957736,178.378828
-1.403245,146.878828,178.371421
-1.389925,146.878828,178.362628
-1.302412,146.878828,178.352429
-1.272347,146.957736,178.342091
-1.350888,146.878828,178.332586
-1.394831,146.878828,178.323399
-1.375767,146.878828,178.314126
-1.373897,146.799921,178.304461
-1.377731,146.799921,178.293564
-1.324432,146.799921,178.281446
-1.29989,146.799921,178.268772
-1.298275,146.721013,178.255452
-1.342336,146.721013,178.240819
-1.426175,146.799921,178.225639
-1.41258,146.721013,178.211131
-1.364765,146.721013,178.196974
-1.362814,146.721013,178.182913
-1.338015,146.721013,178.169365
-1.324725,146.799921,178.15725
-1.362867,146.799921,178.147847
-1.377999,146.721013,178.140815
-1.307399,146.799921,178.135202
-1.305598,0,0
-1.326632,0,0
-1.336145,0,0
-1.339895,0,0
-1.320774,0,0
-1.296007,0,0
-1.3113,0,0
-1.315096,0,0
-1.330283,0,0
-1.316841,0,0
-1.309152,0,0
-1.278638,0,0
-1.293918,0,0
-1.26344,0,0
-1.210231,0,0
-1.202909,0,0
-1.275549,0,0
-1.227961,0,0
-1.243367,0,0
-1.287249,0,0
-1.273834,0,0
-1.209067,0,0
-1.195945,0,0
-1.188573,0,0
-1.169798,0,0
-1.162508,0,0
-1.223758,0,0
-1.273324,0,0
-1.237017,146.721013,178.130851
-1.189425,146.721013,178.126987
-1.164856,146.799921,178.123616
-1.186057,146.721013,178.121345
-1.178607,146.721013,178.119371
-1.216856,146.721013,178.11707
-1.192122,146.642106,178.113972
-1.167475,146.721013,178.109744
-1.142916,146.721013,178.105399
-1.049922,146.721013,178.101719
-1.008688,146.721013,178.098662
-0.870537,146.642106,178.095561
-0.704389,146.642106,178.09129
-0.533202,146.642106,178.085639
-0.374129,146.642106,178.079107
-0.181439,146.642106,178.072105
-0.035216,146.642106,178.064961
0.104702,146.642106,178.057934
0.306862,146.642106,178.051214
0.393989,146.642106,178.044941
0.32087,146.642106,178.039206
0.139555,146.642106,178.034062
-0.092407,146.642106,178.029533
-0.346256,146.563198,178.024998
-0.627611,146.642106,178.019984
-0.867832,146.563198,178.014761
-0.930039,146.642106,178.009539
-0.99769,146.642106,178.0051
-1.04221,146.563198,178.001399
-1.086537,146.484291,177.996528
-1.176351,0,0
-1.202971,0,0
-1.178075,0,0
-1.079033,0,0
-1.048909,0,0
-1.001764,0,0
-0.983352,0,0
-0.959294,0,0
-0.941032,0,0
-0.922834,0,0
-0.91041,0,0
-0.926576,0,0
-0.919824,0,0
-0.895957,0,0
-0.929279,0,0
-0.933902,0,0
-0.904233,0,0
-0.897515,0,0
-0.896524,0,0
-0.855553,0,0
-0.877553,0,0
-0.888031,0,0
-0.841351,0,0
-0.909059,0,0
-0.867981,0,0
-0.844192,0,0
-0.889012,0,0
-0.887956,0,0
-0.84121,0,0
-0.766093,0,0
-0.748376,146.642106,177.990296
-0.736433,146.563198,177.984451
-0.75879,146.563198,177.979084
-0.769624,146.484291,177.973018
-0.768983,146.563198,177.965989
-0.791176,146.563198,177.95906
-0.818977,146.563198,177.95304
-0.755289,146.405383,177.946671
-0.634748,146.484291,177.938383
-0.617478,146.484291,177.928884
-0.640241,146.484291,177.919372
-0.64006,146.563198,177.910764
-0.668423,146.405383,177.903118
-0.662397,146.484291,177.895214
-0.684939,146.563198,177.887977
-0.713088,146.563198,177.883328
-0.678299,146.484291,177.880807
-0.615091,146.642106,177.879995
-0.637787,146.563198,177.881752
-0.648961,146.642106,177.886038
-0.625817,146.721013,177.893362
-0.602759,146.799921,177.905252
-0.596917,146.878828,177.922737
-0.58538,146.957736,177.946428
-0.56817,146.957736,177.975983
-0.51676,146.957736,178.009723
-0.494104,0,0
-0.488664,0,0
-0.500368,0,0
-0.56912,0,0
-0.500533,0,0
-0.477901,0,0
-0.443934,0,0
-0.404387,0,0
-0.399257,0,0
-0.445533,0,0
-0.440218,0,0
-0.394946,0,0
-0.384113,0,0
-0.384738,0,0
-0.385352,0,0
-0.374537,0,0
-0.340916,0,0
-0.324558,0,0
-0.31397,0,0
-0.263446,0,0
-0.281646,0,0
-0.259793,0,0
-0.215182,0,0
-0.273534,0,0
-0.257405,0,0
-0.195654,0,0
-0.185543,147.036643,178.04623
-0.141205,147.036643,178.084949
-0.154147,147.11555,178.125385
-0.17274,147.11555,178.167106
-0.15699,147.11555,178.209123
-0.129877,147.11555,178.250052
-0.137133,147.036643,178.288251
-0.098671,147.11555,178.322547
-0.071781,147.036643,178.35278
-0.09639,147.036643,178.378337
-0.120893,146.957736,178.39828
-0.116739,146.878828,178.411447
-0.106886,146.878828,178.417161
-0.12562,146.799921,178.415752
-0.087169,146.721013,178.407081
-0.066001,146.721013,178.391266
-0.050625,146.563198,178.368622
-0.069569,146.642106,178.339605
-0.122693,146.642106,178.306614
-0.078518,146.642106,178.272227
-0.04594,146.642106,178.237847
-0.059173,146.563198,178.203931
-0.049506,146.563198,178.170196
-0.062715,146.563198,178.137039
-0.092996,0,0
-0.094596,0,0
-0.119026,0,0
-0.12622,0,0
-0.133378,0,0
-0.209026,0,0
-0.170151,0,0
-0.205664,0,0
-0.201052,0,0
-0.167903,0,0
-0.203407,0,0
-0.215918,0,0
-0.182689,0,0
-0.212404,0,0
-0.22486,0,0
-0.197286,0,0
-0.158399,0,0
-0.188189,0,0
-0.263533,0,0
-0.281459,0,0
-0.305016,0,0
-0.36844,0,0
-0.351654,0,0
-0.300666,0,0
-0.255591,146.484291,178.104744
-0.159301,146.484291,178.072886
-0.200447,146.484291,178.041743
-0.287101,146.405383,178.011503
-0.253476,146.484291,177.982284
-0.248535,146.484291,177.955379
-0.317841,146.484291,177.931705
-0.301201,146.484291,177.911246
-0.221809,146.405383,177.893273
-0.142735,146.405383,177.876532
-0.189607,146.484291,177.861259
-0.179178,146.405383,177.848205
-0.07742,146.405383,177.836642
-0.073149,146.405383,177.825965
-0.131704,146.405383,177.816302
-0.172883,146.405383,177.807717
-0.219597,146.405383,177.800227
-0.220431,146.405383,177.79381
-0.238387,146.405383,177.788415
-0.204869,146.405383,177.783973
-0.200034,146.405383,177.780398
-0.183791,146.326476,177.776983
-0.081955,146.326476,177.772564
-0.054764,146.326476,177.766895
-0.176148,0,0
-0.205664,0,0
-0.166529,0,0
-0.104707,0,0
-0.111656,0,0
-0.09002,0,0
-0.005653,0,0
-0.064386,0,0
-0.008666,0,0
0.041119,0,0
-0.097735,0,0
-0.218884,0,0
-0.133959,0,0
-0.037956,0,0
-0.079389,0,0
-0.251983,0,0
-0.315369,0,0
-0.167205,0,0
0.048881,0,0
-0.010008,0,0
-0.011549,0,0
-0.013078,0,0
-0.014597,0,0
-0.067497,0,0
0.011162,146.405383,177.761065
0.089503,146.326476,177.75591
0.0419,146.326476,177.750816
-0.034055,146.405383,177.745929
0.050195,146.405383,177.742587
-0.020075,146.405383,177.74115
-0.06721,146.405383,177.741218
-0.057044,146.405383,177.742436
0.03303,146.405383,177.744496
0.014243,146.405383,177.747138
-0.027304,146.405383,177.750143
0.188289,146.326476,177.752714
0.00899,146.405383,177.754256
-0.335169,146.484291,177.756196
-0.386685,146.642106,177.761464
-0.186727,146.799921,177.773437
0.223698,146.957736,177.795108
0.135649,147.273365,177.829701
0.036542,147.74681,177.882983
0.052053,148.299162,177.963107
0.187421,148.930422,178.078563
0.1909,149.561682,178.236603
0.000217,150.271849,178.44268
-0.115446,151.060923,178.701324
-0.002217,151.928905,179.016827
0.121974,152.796887,179.392548
0.074351,0,0
0.061188,0,0
0.030952,0,0
0.132183,0,0
-0.092486,0,0
-0.179182,0,0
-0.259806,0,0
-0.168783,0,0
0.110314,0,0
0.239802,0,0
0.174613,0,0
0.029749,0,0
-0.051703,0,0
-0.149947,0,0
-0.202101,0,0
-0.105566,0,0
0.241833,0,0
0.256613,0,0
-0.025601,0,0
-0.032559,0,0
-0.050903,0,0
-0.034906,0,0
-0.013259,153.664869,179.829795
0.036856,154.690666,180.32888
0.063929,155.558648,180.889341
0.068054,156.584445,181.508903
-0.087723,157.610242,182.185212
-0.077257,158.714946,182.916537
0.207267,159.740743,183.700451
0.176561,160.845447,184.533448
-0.031035,161.871244,185.41131
-0.089308,162.975949,186.329398
-0.147337,164.080653,187.283522
-0.136598,165.185357,188.269959
0.102516,166.211154,189.284231
0.27213,167.315859,190.321419
0.23548,168.420563,191.377655
0.198984,169.525267,192.45
0.082695,170.551064,193.535078
0.109645,171.576861,194.628673
0.222143,172.681566,195.727288
0.214267,173.865177,196.829939
0.012276,0,0
-0.188884,0,0
-0.263586,0,0
-0.103853,0,0
0.00955,0,0
0.013997,0,0
0.01843,0,0
0.114215,0,0
0.523679,0,0
0.577426,0,0
0.345437,0,0
-0.039777,0,0
-0.406278,0,0
-0.394389,0,0
-0.03421,0,0
0.273105,0,0
0.33362,0,0
0.41102,0,0
0.299664,0,0
0.291553,0,0
0.620386,0,0
0.291185,0,0
-0.013824,0,0
0.099274,0,0
0.297568,174.890974,197.936363
0.123882,175.837864,199.043772
-0.208978,176.942568,200.148766
-0.431972,177.968365,201.250049
-0.168667,179.073069,202.347363
0.676018,180.177774,203.44125
0.786321,181.124663,204.531617
0.285168,182.15046,205.616651
-0.094014,183.176257,206.695128
0.282124,184.123146,207.766319
0.822324,184.912221,208.827424
0.720753,185.85911,209.87476
0.66528,186.648185,210.90594
0.512958,187.358352,211.917788
0.115716,188.068519,212.906008
0.234034,188.699779,213.866813
0.34045,189.252131,214.79631
0.218019,189.567761,215.688794
0.335926,189.962298,216.537349
0.470483,190.435743,217.338052
0.495994,190.51465,218.088161
0.532821,190.672465,218.782221
0.403899,190.83028,219.415956
0.241245,190.83028,219.98736
0.124942,190.672465,220.493145
0.346028,190.593558,220.929757
0.543369,190.356835,221.295407
0.460096,190.19902,221.589707
0.388586,190.041205,221.814593
0.197454,189.804483,221.973718
0.155576,0,0
0.256631,0,0
0.311593,0,0
0.314938,0,0
0.381086,0,0
0.281365,0,0
0.27913,0,0
0.396823,0,0
0.548298,0,0
0.556395,0,0
0.450252,0,0
0.401649,0,0
0.318984,0,0
0.4251,0,0
0.519362,0,0
0.447639,0,0
0.501838,0,0
0.532974,0,0
0.535432,0,0
0.497907,0,0
0.50622,0,0
0.54876,0,0
0.539734,0,0
0.485063,0,0
0.442036,0,0
0.399188,0,0
0.407908,0,0
0.479408,0,0
0.573458,0,0
0.678542,0,0
0.828877,189.567761,222.070707
0.915782,189.488853,222.110892
1.013747,189.331038,222.10199
1.094177,189.173223,222.051445
1.259928,189.015409,221.965646
1.527779,188.857594,221.85059
1.811656,188.699779,221.711785
2.014415,188.541964,221.554193
2.147808,188.463056,221.382821
2.234958,188.384149,221.203168
2.150428,188.226334,221.019706
1.894921,188.147427,220.835364
1.64045,187.989612,220.65241
1.398432,187.831797,220.471924
1.18595,187.831797,220.295271
0.991464,187.595074,220.123995
0.883426,187.516167,219.957876
0.82151,187.437259,219.797201
0.782686,187.358352,219.643254
0.641234,187.279445,219.496808
0.580304,187.042722,219.356986
0.588148,187.042722,219.222293
0.6188,0,0
0.649326,0,0
0.805353,0,0
0.897926,0,0
0.88162,0,0
0.791144,0,0
0.838083,0,0
0.91338,0,0
0.868448,0,0
0.926484,0,0
1.007119,0,0
1.047448,0,0
1.116159,0,0
1.087508,0,0
1.06468,0,0
1.110465,0,0
1.19603,0,0
1.161322,0,0
1.178144,0,0
1.189181,0,0
1.183036,0,0
1.188331,0,0
1.182178,186.963815,219.093274
1.176046,186.963815,218.971402
1.192773,186.806,218.856966
1.163745,186.727092,218.74872
1.197643,186.727092,218.646134
1.254237,186.569277,218.549242
1.310594,186.411463,218.456038
1.269638,186.332555,218.364257
1.18887,186.332555,218.273968
